0.638721	23	0.638553	82
0.729967	15	0.729774	99
0.821213	37	0.820996	70
0	451	0	341
0.0912459	54	0.0912218	100
0.182492	55	0.182444	119
0.273738	66	0.273665	98
0.364983	24	0.364887	143
0.456229	29	0.456109	91
0.547475	50	0.547331	108
0.638721	23	0.638553	97
0.729967	15	0.729774	90
0.821213	37	0.820996	94
0	452	0	341
0.0912378	53	0.0912218	100
0.182476	56	0.182444	119
0.273713	66	0.273665	98
0.364951	24	0.364887	143
0.456189	28	0.456109	91
0.547427	51	0.547331	108
0.638665	23	0.638553	97
0.729903	15	0.729774	90
0.82114	37	0.820996	94
0	453	0	339
0.0912378	53	0.0912218	101
0.182476	58	0.182444	118
0.273713	64	0.273665	99
0.364951	24	0.364887	143
0.456189	28	0.456109	92
0.547427	51	0.547331	108
0.638665	23	0.638553	97
0.729903	15	0.729774	90
0.82114	37	0.820996	94
0	453	0	340
0.0911429	51	0.0912218	100
0.182286	60	0.182444	126
0.273429	64	0.273665	96
0.364571	24	0.364887	165
0.455714	28	0.456109	85
0.546857	51	0.547331	104
0.638	23	0.638553	114
0.729143	15	0.729774	88
0.820286	37	0.820996	87
0	454	0	340
0.0911429	51	0.088937	100
0.182286	65	0.177874	122
0.273429	60	0.266811	95
0.364571	25	0.355748	150
0.455714	27	0.444685	97
0.546857	42	0.533622	98
0.638	32	0.622559	105
0.729143	14	0.711496	86
0.820286	38	0.800433	101
0	455	0	340
0.0911429	54	0.088937	97
0.182286	62	0.177874	124
0.273429	61	0.266811	94
0.364571	25	0.355748	153
0.455714	28	0.444685	92
0.546857	41	0.533622	95
0.638	31	0.622559	106
0.729143	16	0.711496	88
0.820286	36	0.800433	102
0	455	0	340
0.0910738	53	0.088937	98
0.182148	63	0.177874	124
0.273221	61	0.266811	95
0.364295	25	0.355748	163
0.455369	27	0.444685	88
0.546443	42	0.533622	97
0.637517	31	0.622559	115
0.72859	16	0.711496	92
0.819664	36	0.800433	87
0	457	0	340
0.0909932	52	0.088937	99
0.181986	64	0.177874	123
0.27298	61	0.266811	95
0.363973	23	0.355748	163
0.454966	29	0.444685	88
0.545959	42	0.533622	100
0.636952	31	0.622559	114
0.727946	16	0.711496	90
0.818939	36	0.800433	87
0	458	0	340
0.0909281	52	0.088937	99
0.181856	64	0.177874	120
0.272784	59	0.266811	98
0.363712	23	0.355748	163
0.45464	31	0.444685	87
0.545569	42	0.533622	102
0.636497	31	0.622559	114
0.727425	16	0.711496	90
0.818353	36	0.800433	86
0	459	0	342
0.0908383	52	0.088937	99
0.181677	64	0.177874	121
0.272515	59	0.266811	106
0.363353	23	0.355748	165
0.454192	31	0.444685	83
0.54503	42	0.533622	101
0.635868	31	0.622559	118
0.726707	16	0.711496	96
0.817545	36	0.800433	70
0	460	0	342
0.090808	52	0.088937	99
0.181616	64	0.177874	121
0.272424	59	0.266811	106
0.363232	23	0.355748	165
0.45404	31	0.444685	83
0.544848	42	0.533622	101
0.635656	31	0.622559	118
0.726464	16	0.711496	96
0.817272	36	0.800433	70
0	461	0	342
0.0956193	56	0.088937	100
0.191239	77	0.177874	122
0.286858	41	0.266811	108
0.382477	38	0.355748	174
0.478097	33	0.444685	83
0.573716	38	0.533622	100
0.669335	24	0.622559	117
0.764954	24	0.711496	101
0.860574	31	0.800433	87
0	463	0	342
0.0956193	56	0.088937	100
0.191239	76	0.177874	122
0.286858	42	0.266811	108
0.382477	38	0.355748	174
0.478097	33	0.444685	83
0.573716	38	0.533622	100
0.669335	24	0.622559	117
0.764954	24	0.711496	101
0.860574	31	0.800433	87
0	464	0	342
0.0956193	56	0.088937	100
0.191239	76	0.177874	122
0.286858	42	0.266811	108
0.382477	38	0.355748	174
0.478097	33	0.444685	83
0.573716	38	0.533622	100
0.669335	24	0.622559	117
0.764954	24	0.711496	101
0.860574	31	0.800433	87
0	465	0	342
0.0927584	51	0.088937	100
0.185517	67	0.177874	122
0.278275	56	0.266811	108
0.371034	34	0.355748	174
0.463792	27	0.444685	83
0.556551	43	0.533622	100
0.649309	26	0.622559	117
0.742068	17	0.711496	101
0.834826	36	0.800433	87
0	466	0	342
0.0927584	51	0.088937	104
0.185517	67	0.177874	126
0.278275	56	0.266811	100
0.371034	34	0.355748	172
0.463792	27	0.444685	89
0.556551	43	0.533622	103
0.649309	26	0.622559	116
0.742068	17	0.711496	113
0.834826	36	0.800433	67
0	467	0	342
0.0927584	51	0.088937	105
0.185517	67	0.177874	126
0.278275	56	0.266811	100
0.371034	34	0.355748	167
0.463792	27	0.444685	96
0.556551	43	0.533622	109
0.649309	26	0.622559	110
0.742068	17	0.711496	109
0.834826	36	0.800433	70
0	468	0	343
0.0927584	51	0.088937	106
0.185517	67	0.177874	128
0.278275	56	0.266811	103
0.371034	34	0.355748	171
0.463792	27	0.444685	96
0.556551	43	0.533622	113
0.649309	26	0.622559	112
0.742068	17	0.711496	113
0.834826	36	0.800433	60
0	469	0	345
0.0927584	51	0.088937	114
0.185517	67	0.177874	126
0.278275	56	0.266811	113
0.371034	34	0.355748	157
0.463792	27	0.444685	107
0.556551	43	0.533622	109
0.649309	26	0.622559	116
0.742068	17	0.711496	109
0.834826	36	0.800433	63
0	470	0	345
0.0927584	51	0.088937	113
0.185517	67	0.177874	126
0.278275	56	0.266811	114
0.371034	34	0.355748	156
0.463792	27	0.444685	108
0.556551	43	0.533622	105
0.649309	26	0.622559	116
0.742068	17	0.711496	116
0.834826	36	0.800433	56
0	471	0	345
0.0927584	51	0.088937	110
0.185517	67	0.177874	131
0.278275	56	0.266811	114
0.371034	34	0.355748	155
0.463792	25	0.444685	107
0.556551	45	0.533622	98
0.649309	25	0.622559	122
0.742068	18	0.711496	116
0.834826	36	0.800433	56
0	472	0	345
0.0927584	51	0.088937	117
0.185517	67	0.177874	127
0.278275	56	0.266811	133
0.371034	34	0.355748	147
0.463792	25	0.444685	96
0.556551	45	0.533622	108
0.649309	25	0.622559	117
0.742068	18	0.711496	117
0.834826	36	0.800433	70
0	473	0	350
0.0927584	51	0.088937	122
0.185517	67	0.177874	123
0.278275	56	0.266811	152
0.371034	34	0.355748	133
0.463792	25	0.444685	97
0.556551	45	0.533622	122
0.649309	25	0.622559	130
0.742068	18	0.711496	87
0.834826	36	0.800433	100
0	474	0	349
0.0927584	51	0.088937	122
0.185517	67	0.177874	124
0.278275	56	0.266811	153
0.371034	28	0.355748	132
0.463792	33	0.444685	98
0.556551	43	0.533622	123
0.649309	25	0.622559	131
0.742068	18	0.711496	88
0.834826	36	0.800433	102
0	475	0	349
0.0927584	51	0.088937	123
0.185517	69	0.177874	124
0.278275	54	0.266811	153
0.371034	25	0.355748	132
0.463792	36	0.444685	99
0.556551	43	0.533622	123
0.649309	25	0.622559	131
0.742068	18	0.711496	89
0.834826	36	0.800433	101
0	476	0	356
0.0926679	51	0.088937	125
0.185336	69	0.177874	132
0.278004	54	0.266811	172
0.370671	24	0.355748	115
0.463339	37	0.444685	101
0.556007	41	0.533622	134
0.648675	25	0.622559	134
0.741343	21	0.711496	88
0.834011	35	0.800433	87
0	477	0	356
0.0926679	51	0.088937	125
0.185336	69	0.177874	132
0.278004	54	0.266811	172
0.370671	23	0.355748	115
0.463339	38	0.444685	101
0.556007	40	0.533622	135
0.648675	26	0.622559	133
0.741343	21	0.711496	88
0.834011	35	0.800433	88
0	478	0	356
0.0926679	51	0.088937	125
0.185336	69	0.177874	132
0.278004	54	0.266811	172
0.370671	23	0.355748	115
0.463339	38	0.444685	101
0.556007	40	0.533622	136
0.648675	26	0.622559	133
0.741343	21	0.711496	87
0.834011	35	0.800433	90
0	479	0	356
0.0925974	51	0.088937	125
0.185195	69	0.177874	132
0.277792	54	0.266811	172
0.37039	21	0.355748	115
0.462987	40	0.444685	102
0.555584	40	0.533622	135
0.648182	26	0.622559	134
0.740779	21	0.711496	88
0.833377	34	0.800433	89
0	480	0	362
0.0925714	51	0.088937	128
0.185143	68	0.177874	130
0.277714	55	0.266811	180
0.370286	21	0.355748	101
0.462857	40	0.444685	115
0.555429	40	0.533622	131
0.648	26	0.622559	133
0.740571	21	0.711496	95
0.833143	34	0.800433	78
0	481	0	367
0.0925714	51	0.088937	130
0.185143	68	0.177874	129
0.277714	50	0.266811	180
0.370286	26	0.355748	114
0.462857	40	0.444685	109
0.555429	40	0.533622	131
0.648	26	0.622559	123
0.740571	21	0.711496	115
0.833143	34	0.800433	64
0	482	0	368
0.0925714	51	0.088937	135
0.185143	68	0.177874	124
0.277714	49	0.266811	201
0.370286	27	0.355748	105
0.462857	40	0.444685	111
0.555429	40	0.533622	143
0.648	26	0.622559	105
0.740571	21	0.711496	118
0.833143	34	0.800433	70
0	483	0	371
0.0925714	51	0.088937	134
0.185143	70	0.177874	130
0.277714	47	0.266811	201
0.370286	27	0.355748	103
0.462857	40	0.444685	125
0.555429	40	0.533622	147
0.648	24	0.622559	93
0.740571	24	0.711496	116
0.833143	33	0.800433	68
0	484	0	375
0.0924107	51	0.088937	135
0.184821	69	0.177874	137
0.277232	48	0.266811	197
0.369643	27	0.355748	99
0.462054	35	0.444685	134
0.554464	45	0.533622	145
0.646875	23	0.622559	106
0.739286	25	0.711496	102
0.831696	30	0.800433	66
0	485	0	386
0.0924107	51	0.088937	139
0.184821	69	0.177874	154
0.277232	48	0.266811	178
0.369643	27	0.355748	108
0.462054	31	0.444685	141
0.554464	49	0.533622	140
0.646875	23	0.622559	129
0.739286	25	0.711496	82
0.831696	30	0.800433	59
0	486	0	389
0.0924107	51	0.088937	148
0.184821	69	0.177874	179
0.277232	47	0.266811	165
0.369643	28	0.355748	112
0.462054	31	0.444685	148
0.554464	49	0.533622	121
0.646875	23	0.622559	132
0.739286	25	0.711496	82
0.831696	30	0.800433	77
0	487	0	392
0.0924107	51	0.088937	157
0.184821	69	0.177874	206
0.277232	47	0.266811	157
0.369643	28	0.355748	120
0.462054	30	0.444685	151
0.554464	50	0.533622	129
0.646875	23	0.622559	108
0.739286	25	0.711496	74
0.831696	30	0.800433	80
0	488	0	399
0.0907702	51	0.088937	159
0.18154	64	0.177874	229
0.272311	50	0.266811	141
0.363081	20	0.355748	133
0.453851	33	0.444685	142
0.544621	49	0.533622	143
0.635392	30	0.622559	88
0.726162	18	0.711496	93
0.816932	37	0.800433	61
0	489	0	401
0.0906703	51	0.088937	160
0.181341	64	0.177874	238
0.272011	44	0.266811	134
0.362681	25	0.355748	141
0.453351	32	0.444685	132
0.544022	51	0.533622	146
0.634692	30	0.622559	88
0.725362	18	0.711496	94
0.816033	36	0.800433	56
0	489	0	401
0.0906703	51	0.088937	160
0.181341	64	0.177874	237
0.272011	44	0.266811	133
0.362681	26	0.355748	138
0.453351	31	0.444685	129
0.544022	51	0.533622	147
0.634692	29	0.622559	90
0.725362	19	0.711496	96
0.816033	36	0.800433	57
0	490	0	401
0.0905618	51	0.088937	160
0.181124	64	0.177874	237
0.271685	41	0.266811	133
0.362247	29	0.355748	138
0.452809	33	0.444685	129
0.543371	44	0.533622	147
0.633932	34	0.622559	90
0.724494	19	0.711496	96
0.815056	28	0.800433	57
0	491	0	410
0.0905618	51	0.088937	171
0.181124	64	0.177874	235
0.271685	41	0.266811	133
0.362247	29	0.355748	145
0.452809	33	0.444685	135
0.543371	44	0.533622	134
0.633932	34	0.622559	93
0.724494	19	0.711496	100
0.815056	28	0.800433	50
0	492	0	426
0.0905618	51	0.088937	171
0.181124	64	0.177874	239
0.271685	40	0.266811	146
0.362247	30	0.355748	164
0.452809	33	0.444685	133
0.543371	44	0.533622	108
0.633932	34	0.622559	105
0.724494	19	0.711496	79
0.815056	28	0.800433	50
0	493	0	428
0.0903079	51	0.088937	183
0.180616	64	0.177874	246
0.270924	40	0.266811	159
0.361232	29	0.355748	156
0.45154	28	0.444685	127
0.541848	40	0.533622	106
0.632156	44	0.622559	110
0.722464	15	0.711496	70
0.812772	32	0.800433	48
0	494	0	428
0.0900381	51	0.088937	183
0.180076	64	0.177874	246
0.270114	40	0.266811	159
0.360153	26	0.355748	156
0.450191	31	0.444685	127
0.540229	40	0.533622	106
0.630267	44	0.622559	110
0.720305	15	0.711496	70
0.810343	32	0.800433	48
0	494	0	440
0.0900381	51	0.088937	212
0.180076	64	0.177874	236
0.270114	40	0.266811	163
0.360153	26	0.355748	155
0.450191	31	0.444685	118
0.540229	40	0.533622	137
0.630267	44	0.622559	64
0.720305	15	0.711496	82
0.810343	32	0.800433	50
0	495	0	440
0.09	51	0.088937	212
0.18	64	0.177874	236
0.27	40	0.266811	163
0.36	26	0.355748	155
0.45	31	0.444685	118
0.54	40	0.533622	137
0.63	44	0.622559	64
0.72	15	0.711496	82
0.81	32	0.800433	50
0	495	0	447
0.09	51	0.088937	218
0.18	64	0.177874	227
0.27	40	0.266811	168
0.36	26	0.355748	154
0.45	31	0.444685	116
0.54	40	0.533622	133
0.63	44	0.622559	65
0.72	15	0.711496	80
0.81	32	0.800433	60
0	496	0	447
0.0896042	51	0.088937	218
0.179208	63	0.177874	227
0.268812	41	0.266811	168
0.358417	24	0.355748	154
0.448021	33	0.444685	116
0.537625	40	0.533622	133
0.627229	44	0.622559	65
0.716833	15	0.711496	80
0.806437	32	0.800433	60
0	497	0	451
0.0896042	51	0.088937	226
0.179208	63	0.177874	224
0.268812	41	0.266811	185
0.358417	24	0.355748	154
0.448021	33	0.444685	101
0.537625	40	0.533622	135
0.627229	44	0.622559	67
0.716833	15	0.711496	69
0.806437	32	0.800433	81
0	497	0	460
0.089375	50	0.088937	241
0.17875	64	0.177874	209
0.268125	41	0.266811	210
0.3575	24	0.355748	143
0.446875	33	0.444685	92
0.53625	39	0.533622	130
0.625625	45	0.622559	68
0.715	15	0.711496	78
0.804375	32	0.800433	87
0	498	0	464
0.089375	50	0.088937	252
0.17875	64	0.177874	212
0.268125	41	0.266811	205
0.3575	24	0.355748	137
0.446875	33	0.444685	115
0.53625	39	0.533622	101
0.625625	45	0.622559	74
0.715	15	0.711496	86
0.804375	32	0.800433	91
0	498	0	464
0.0889009	50	0.088937	252
0.177802	65	0.177874	212
0.266703	41	0.266811	205
0.355604	23	0.355748	137
0.444505	33	0.444685	115
0.533406	40	0.533622	101
0.622306	44	0.622559	74
0.711207	16	0.711496	86
0.800108	28	0.800433	91
0	498	0	430
0.0889009	50	0.0772732	204
0.177802	65	0.154546	237
0.266703	41	0.23182	153
0.355604	23	0.309093	145
0.444505	33	0.386366	130
0.533406	40	0.463639	108
0.622306	44	0.540912	74
0.711207	16	0.618186	66
0.800108	28	0.695459	73
0	499	0	446
0.0887097	50	0.0772732	217
0.177419	64	0.154546	220
0.266129	36	0.23182	167
0.354839	29	0.309093	158
0.443548	32	0.386366	107
0.532258	37	0.463639	96
0.620968	44	0.540912	74
0.709677	17	0.618186	67
0.798387	32	0.695459	69
0	499	0	447
0.0887097	48	0.0772732	224
0.177419	66	0.154546	216
0.266129	35	0.23182	182
0.354839	27	0.309093	164
0.443548	35	0.386366	98
0.532258	36	0.463639	93
0.620968	45	0.540912	74
0.709677	17	0.618186	76
0.798387	32	0.695459	69
0	500	0	447
0.0886822	48	0.0772732	224
0.177364	66	0.154546	216
0.266047	35	0.23182	182
0.354729	27	0.309093	164
0.443411	35	0.386366	98
0.532093	36	0.463639	93
0.620775	45	0.540912	74
0.709457	17	0.618186	76
0.79814	32	0.695459	69
0	501	0	447
0.0881165	48	0.0772732	224
0.176233	65	0.154546	216
0.264349	36	0.23182	182
0.352466	27	0.309093	164
0.440582	35	0.386366	98
0.528699	35	0.463639	93
0.616815	44	0.540912	74
0.704932	19	0.618186	76
0.793048	31	0.695459	69
0	502	0	447
0.0881165	48	0.0772732	224
0.176233	65	0.154546	216
0.264349	36	0.23182	182
0.352466	27	0.309093	164
0.440582	35	0.386366	98
0.528699	35	0.463639	93
0.616815	44	0.540912	74
0.704932	19	0.618186	76
0.793048	31	0.695459	69
0	503	0	447
0.0880074	48	0.0772732	224
0.176015	64	0.154546	216
0.264022	37	0.23182	182
0.35203	27	0.309093	164
0.440037	35	0.386366	98
0.528045	35	0.463639	93
0.616052	44	0.540912	74
0.704059	19	0.618186	76
0.792067	31	0.695459	69
0	504	0	451
0.088	48	0.0772732	229
0.176	64	0.154546	214
0.264	37	0.23182	191
0.352	27	0.309093	155
0.44	35	0.386366	96
0.528	35	0.463639	91
0.616	44	0.540912	73
0.704	19	0.618186	77
0.792	30	0.695459	69
0	504	0	458
0.088	48	0.0772732	226
0.176	64	0.154546	218
0.264	37	0.23182	186
0.352	27	0.309093	151
0.44	35	0.386366	90
0.528	35	0.463639	96
0.616	44	0.540912	74
0.704	19	0.618186	69
0.792	30	0.695459	83
0	505	0	458
0.0878076	48	0.0772732	226
0.175615	62	0.154546	218
0.263423	39	0.23182	186
0.35123	27	0.309093	151
0.439038	35	0.386366	90
0.526845	33	0.463639	96
0.614653	46	0.540912	74
0.702461	18	0.618186	69
0.790268	31	0.695459	83
0	506	0	458
0.0875335	48	0.0772732	226
0.175067	62	0.154546	218
0.2626	39	0.23182	187
0.350134	27	0.309093	150
0.437667	34	0.386366	94
0.525201	34	0.463639	97
0.612734	46	0.540912	70
0.700268	18	0.618186	68
0.787801	31	0.695459	83
0	506	0	462
0.0875335	48	0.0772732	230
0.175067	62	0.154546	215
0.2626	39	0.23182	199
0.350134	27	0.309093	146
0.437667	34	0.386366	92
0.525201	34	0.463639	93
0.612734	46	0.540912	75
0.700268	18	0.618186	59
0.787801	31	0.695459	102
0	507	0	462
0.0874574	48	0.0772732	230
0.174915	62	0.154546	215
0.262372	39	0.23182	199
0.34983	27	0.309093	146
0.437287	34	0.386366	92
0.524744	34	0.463639	93
0.612202	46	0.540912	75
0.699659	18	0.618186	59
0.787117	31	0.695459	102
0	508	0	462
0.0874273	48	0.0772732	240
0.174855	62	0.154546	205
0.262282	39	0.23182	198
0.349709	27	0.309093	151
0.437136	34	0.386366	84
0.524564	34	0.463639	94
0.611991	46	0.540912	75
0.699418	18	0.618186	61
0.786845	28	0.695459	102
0	509	0	471
0.0873257	48	0.0772732	260
0.174651	62	0.154546	185
0.261977	39	0.23182	208
0.349303	27	0.309093	143
0.436629	34	0.386366	96
0.523954	34	0.463639	73
0.61128	46	0.540912	76
0.698606	18	0.618186	72
0.785932	28	0.695459	99
0	510	0	484
0.0872414	48	0.0772732	266
0.174483	62	0.154546	189
0.261724	39	0.23182	217
0.348966	27	0.309093	125
0.436207	34	0.386366	98
0.523448	34	0.463639	60
0.61069	42	0.540912	79
0.697931	22	0.618186	103
0.785172	28	0.695459	64
0	510	0	496
0.0872414	48	0.0772732	277
0.174483	62	0.154546	187
0.261724	39	0.23182	222
0.348966	27	0.309093	111
0.436207	34	0.386366	92
0.523448	34	0.463639	59
0.61069	42	0.540912	81
0.697931	22	0.618186	104
0.785172	28	0.695459	80
0	511	0	496
0.0872295	48	0.0772732	277
0.174459	62	0.154546	187
0.261688	39	0.23182	222
0.348918	27	0.309093	111
0.436147	34	0.386366	92
0.523377	34	0.463639	59
0.610606	46	0.540912	81
0.697836	18	0.618186	104
0.785065	28	0.695459	80
0	512	0	495
0.0870822	48	0.0772732	274
0.174164	62	0.154546	189
0.261247	38	0.23182	223
0.348329	28	0.309093	112
0.435411	34	0.386366	94
0.522493	34	0.463639	59
0.609575	46	0.540912	82
0.696657	18	0.618186	104
0.78374	23	0.695459	79
0	513	0	497
0.0870077	48	0.0772732	281
0.174015	62	0.154546	183
0.261023	38	0.23182	228
0.348031	28	0.309093	109
0.435039	33	0.386366	89
0.522046	32	0.463639	58
0.609054	49	0.540912	84
0.696062	18	0.618186	103
0.783069	22	0.695459	79
0	514	0	497
0.0869556	48	0.0772732	286
0.173911	60	0.154546	181
0.260867	39	0.23182	230
0.347822	29	0.309093	105
0.434778	33	0.386366	92
0.521733	32	0.463639	57
0.608689	49	0.540912	85
0.695644	17	0.618186	100
0.7826	23	0.695459	79
0	515	0	503
0.0869556	48	0.0772732	293
0.173911	60	0.154546	199
0.260867	39	0.23182	202
0.347822	29	0.309093	100
0.434778	33	0.386366	97
0.521733	32	0.463639	68
0.608689	49	0.540912	79
0.695644	17	0.618186	96
0.7826	23	0.695459	74
0	516	0	509
0.0880824	48	0.0772732	304
0.176165	65	0.154546	203
0.264247	36	0.23182	196
0.35233	27	0.309093	106
0.440412	35	0.386366	81
0.528495	33	0.463639	70
0.616577	46	0.540912	86
0.704659	19	0.618186	86
0.792742	25	0.695459	74
0	517	0	509
0.0880824	48	0.0772732	303
0.176165	65	0.154546	203
0.264247	36	0.23182	196
0.35233	27	0.309093	107
0.440412	35	0.386366	81
0.528495	33	0.463639	70
0.616577	44	0.540912	86
0.704659	21	0.618186	87
0.792742	25	0.695459	73
0	517	0	513
0.0876229	48	0.0772732	307
0.175246	60	0.154546	203
0.262869	41	0.23182	196
0.350491	27	0.309093	105
0.438114	35	0.386366	83
0.525737	33	0.463639	70
0.61336	40	0.540912	82
0.700983	24	0.618186	90
0.788606	26	0.695459	68
0	518	0	513
0.087125	48	0.0772732	307
0.17425	60	0.154546	203
0.261375	40	0.23182	196
0.3485	28	0.309093	105
0.435625	34	0.386366	83
0.52275	34	0.463639	70
0.609875	40	0.540912	82
0.697	24	0.618186	90
0.784125	24	0.695459	68
0	514	0	519
0.0868348	53	0.0772732	309
0.17367	58	0.154546	220
0.260504	41	0.23182	192
0.347339	29	0.309093	97
0.434174	33	0.386366	83
0.521009	31	0.463639	64
0.607844	40	0.540912	119
0.694679	27	0.618186	72
0.781513	23	0.695459	47
0	514	0	520
0.0867897	54	0.0772732	312
0.173579	58	0.154546	220
0.260369	41	0.23182	192
0.347159	29	0.309093	100
0.433948	33	0.386366	77
0.520738	31	0.463639	65
0.607528	38	0.540912	119
0.694318	29	0.618186	71
0.781107	23	0.695459	47
0	515	0	528
0.0867104	53	0.0772732	311
0.173421	59	0.154546	258
0.260131	41	0.23182	156
0.346841	29	0.309093	101
0.433552	33	0.386366	82
0.520262	31	0.463639	68
0.606972	33	0.540912	106
0.693683	34	0.618186	68
0.780393	23	0.695459	55
0	516	0	527
0.0866956	53	0.0772732	315
0.173391	59	0.154546	270
0.260087	41	0.23182	140
0.346783	29	0.309093	102
0.433478	33	0.386366	83
0.520174	31	0.463639	69
0.606869	32	0.540912	103
0.693565	35	0.618186	70
0.780261	23	0.695459	54
0	516	0	539
0.0864286	54	0.0772732	315
0.172857	58	0.154546	267
0.259286	42	0.23182	134
0.345714	29	0.309093	99
0.432143	33	0.386366	86
0.518571	29	0.463639	70
0.605	33	0.540912	100
0.691429	34	0.618186	70
0.777857	25	0.695459	53
0	515	0	540
0.0864286	55	0.0772732	318
0.172857	58	0.154546	283
0.259286	42	0.23182	125
0.345714	29	0.309093	92
0.432143	33	0.386366	95
0.518571	29	0.463639	75
0.605	33	0.540912	87
0.691429	34	0.618186	62
0.777857	25	0.695459	59
0	516	0	540
0.0863996	55	0.0772732	318
0.172799	58	0.154546	283
0.259199	42	0.23182	125
0.345598	29	0.309093	92
0.431998	29	0.386366	95
0.518397	33	0.463639	75
0.604797	39	0.540912	87
0.691197	28	0.618186	62
0.777596	25	0.695459	59
0	517	0	540
0.0863376	55	0.0772732	322
0.172675	53	0.154546	284
0.259013	47	0.23182	123
0.34535	29	0.309093	92
0.431688	29	0.386366	94
0.518025	33	0.463639	74
0.604363	34	0.540912	88
0.6907	33	0.618186	61
0.777038	25	0.695459	60
0	518	0	542
0.0862254	55	0.0772732	323
0.172451	53	0.154546	292
0.258676	47	0.23182	126
0.344902	29	0.309093	80
0.431127	28	0.386366	93
0.517353	34	0.463639	82
0.603578	32	0.540912	79
0.689803	33	0.618186	64
0.776029	27	0.695459	57
0	519	0	542
0.0861484	55	0.0772732	323
0.172297	53	0.154546	291
0.258445	46	0.23182	127
0.344594	30	0.309093	81
0.430742	28	0.386366	93
0.51689	34	0.463639	80
0.603039	28	0.540912	81
0.689187	37	0.618186	64
0.775336	27	0.695459	58
0	520	0	542
0.0861047	55	0.0772732	323
0.172209	53	0.154546	291
0.258314	46	0.23182	128
0.344419	30	0.309093	82
0.430524	28	0.386366	93
0.516628	32	0.463639	79
0.602733	24	0.540912	81
0.688838	42	0.618186	64
0.774943	28	0.695459	57
0	521	0	561
0.0860739	55	0.0772732	315
0.172148	53	0.154546	289
0.258222	46	0.23182	130
0.344295	30	0.309093	73
0.430369	26	0.386366	94
0.516443	33	0.463639	77
0.602517	25	0.540912	81
0.688591	42	0.618186	64
0.774665	28	0.695459	56
0	522	0	559
0.0860739	55	0.075556	315
0.172148	53	0.151112	287
0.258222	46	0.226668	134
0.344295	30	0.302224	68
0.430369	26	0.37778	88
0.516443	32	0.453336	78
0.602517	26	0.528892	82
0.688591	42	0.604448	70
0.774665	28	0.680004	51
0	529	0	558
0.0871921	50	0.075556	315
0.174384	56	0.151112	289
0.261576	44	0.226668	134
0.348769	28	0.302224	66
0.435961	30	0.37778	89
0.523153	34	0.453336	80
0.610345	34	0.528892	82
0.697537	33	0.604448	68
0.784729	27	0.680004	51
0	534	0	557
0.10042	50	0.075556	315
0.200839	89	0.151112	290
0.301259	28	0.226668	133
0.401678	27	0.302224	68
0.502098	38	0.37778	87
0.602517	41	0.453336	79
0.702937	37	0.528892	82
0.803356	25	0.604448	69
0.903776	27	0.680004	51
0	525	0	567
0.0859679	55	0.075556	326
0.171936	48	0.151112	278
0.257904	51	0.226668	129
0.343871	30	0.302224	67
0.429839	26	0.37778	90
0.515807	32	0.453336	79
0.601775	23	0.528892	77
0.687743	45	0.604448	78
0.773711	27	0.680004	44
0	526	0	589
0.085573	54	0.075556	330
0.171146	43	0.151112	259
0.256719	57	0.226668	133
0.342292	30	0.302224	60
0.427865	25	0.37778	98
0.513438	31	0.453336	69
0.599011	24	0.528892	75
0.684584	44	0.604448	79
0.770157	29	0.680004	45
0	527	0	613
0.085573	54	0.075556	311
0.171146	43	0.151112	269
0.256719	57	0.226668	126
0.342292	30	0.302224	66
0.427865	25	0.37778	104
0.513438	31	0.453336	56
0.599011	24	0.528892	79
0.684584	44	0.604448	69
0.770157	29	0.680004	45
0	524	0	627
0.0851843	58	0.075556	308
0.170369	39	0.151112	268
0.255553	61	0.226668	125
0.340737	25	0.302224	69
0.425921	29	0.37778	108
0.511106	31	0.453336	41
0.59629	25	0.528892	86
0.681474	42	0.604448	64
0.766659	31	0.680004	44
0	534	0	629
0.0885935	50	0.075556	322
0.177187	60	0.151112	254
0.265781	42	0.226668	125
0.354374	27	0.302224	67
0.442968	35	0.37778	109
0.531561	30	0.453336	40
0.620155	34	0.528892	87
0.708748	33	0.604448	63
0.797342	22	0.680004	44
0	534	0	629
0.0885935	50	0.075556	346
0.177187	60	0.151112	239
0.265781	42	0.226668	116
0.354374	27	0.302224	73
0.442968	35	0.37778	111
0.531561	30	0.453336	39
0.620155	34	0.528892	92
0.708748	33	0.604448	52
0.797342	22	0.680004	49
0	532	0	629
0.0881717	53	0.075556	346
0.176343	58	0.151112	239
0.264515	43	0.226668	116
0.352687	28	0.302224	73
0.440858	32	0.37778	111
0.52903	33	0.453336	39
0.617202	30	0.528892	92
0.705373	37	0.604448	52
0.793545	22	0.680004	49
0	532	0	644
0.0881717	53	0.075556	354
0.176343	58	0.151112	227
0.264515	43	0.226668	110
0.352687	28	0.302224	69
0.440858	32	0.37778	111
0.52903	33	0.453336	47
0.617202	30	0.528892	100
0.705373	37	0.604448	37
0.793545	22	0.680004	48
0	530	0	644
0.0877076	56	0.075556	354
0.175415	57	0.151112	227
0.263123	44	0.226668	110
0.35083	28	0.302224	69
0.438538	32	0.37778	111
0.526246	32	0.453336	47
0.613953	31	0.528892	100
0.701661	36	0.604448	37
0.789368	22	0.680004	48
0	530	0	645
0.0877076	56	0.075556	357
0.175415	57	0.151112	223
0.263123	44	0.226668	117
0.35083	28	0.302224	68
